action,bfs_agree,bfs_best_actions,difficulty,goal,hit_wall,maze_id,new_bfs_distance,next_pos,old_bfs_distance,pos,progress_type,q_down,q_left,q_rank,q_right,q_up,reward,shortest_len,source,start,step,valid_actions
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",3,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",4,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",5,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",6,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",7,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",8,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",9,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",10,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",11,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",12,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",13,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",14,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",15,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",16,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",17,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",18,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",19,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",20,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",21,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",22,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",23,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",24,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",25,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",26,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",27,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",28,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",29,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",30,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,False,['DOWN'],easy,"(5, 7)",False,manual_easy_6,7,"(5, 2)",6,"(5, 3)",regress,68.17579650878906,68.716552734375,"[('LEFT', 68.716552734375), ('DOWN', 68.17579650878906), ('UP', 68.0881118774414), ('RIGHT', 60.43283462524414)]",60.43283462524414,68.0881118774414,-0.01,7,manual,"(6, 1)",31,"['UP', 'DOWN', 'LEFT']"
RIGHT,True,"['DOWN', 'RIGHT']",easy,"(5, 7)",False,manual_easy_6,6,"(5, 3)",7,"(5, 2)",progress,65.37934875488281,66.36185455322266,"[('RIGHT', 66.49751281738281), ('UP', 66.49726104736328), ('LEFT', 66.36185455322266), ('DOWN', 65.37934875488281)]",66.49751281738281,66.49726104736328,-0.01,7,manual,"(6, 1)",32,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
