idx,source,outcome,steps,bfs_len,gap,final_bfs_dist,wall_hits,score_sum,score_avg,score_bfsnorm,badness,repeat_count,quality_key
131,prefix_sticky_wall,timeout,64,14,64,10,56,-52.327038526535034,-0.8176099769771099,-3.737645609038217,4.1712228877117585,58,"[1, -1, -10, -56, -58]"
132,bfs,success,16,16,0,0,0,13.333090782165527,0.8333181738853455,0.8333181738853455,0.0,0,"[2, 0, 0, 0, 0]"
133,controlled_success,success,18,16,2,0,0,13.133479595184326,0.7296377552880181,0.8208424746990204,0.1246904897746356,1,"[2, 0, -2, 0, -1]"
134,controlled_success,success,30,16,14,0,0,10.28011292219162,0.34267043073972064,0.6425070576369762,0.5788819054265242,10,"[2, 0, -14, 0, -10]"
135,random_avoid_goal,timeout,64,16,64,16,22,-56.40524986386299,-0.8813320291228592,-3.525328116491437,4.249269753963044,63,"[1, -1, -16, -22, -63]"
136,safe_loop,timeout,64,16,64,16,0,-53.062880992889404,-0.8291075155138969,-3.3164300620555878,2.4981429386478133,63,"[1, 0, -16, 0, -63]"
137,prefix_sticky_wall,timeout,64,16,64,9,57,-52.233449935913086,-0.816147655248642,-3.264590620994568,4.021555933727946,57,"[1, -1, -9, -57, -57]"
138,bfs,success,14,14,0,0,0,12.307321429252625,0.8790943878037589,0.8790943878037589,0.0,0,"[2, 0, 0, 0, 0]"
139,controlled_success,success,16,14,2,0,0,12.285801589488983,0.7678625993430614,0.8775572563920703,0.17158964629263734,2,"[2, 0, -2, 0, -2]"
140,controlled_success,success,48,14,34,0,0,-10.780043547041714,-0.22458424056336904,-0.7700031105029795,1.0606611156165442,23,"[2, 0, -34, 0, -23]"
141,random_avoid_goal,timeout,64,14,64,14,24,-55.611697252839804,-0.8689327695756219,-3.9722640894885575,4.26924432832522,63,"[1, -1, -14, -24, -63]"
142,safe_loop,timeout,64,14,64,14,0,-51.479594338685274,-0.8043686615419574,-3.6771138813346624,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
143,prefix_sticky_wall,timeout,64,14,64,7,57,-50.65963464975357,-0.7915567914023995,-3.618545332125255,3.959055933727946,57,"[1, -1, -7, -57, -57]"
144,bfs,success,14,14,0,0,0,13.374158561229706,0.9552970400878361,0.9552970400878361,0.0,0,"[2, 0, 0, 0, 0]"
145,controlled_success,success,14,14,0,0,0,12.753013908863068,0.9109295649187905,0.9109295649187905,0.0,0,"[2, 0, 0, 0, 0]"
146,controlled_success,success,16,14,2,0,0,13.292160391807556,0.8307600244879723,0.949440027986254,0.17158964629263734,2,"[2, 0, -2, 0, -2]"
147,random_avoid_goal,timeout,64,14,64,13,17,-53.36093993484974,-0.8337646864820272,-3.811495709632124,4.119120598605729,63,"[1, -1, -13, -17, -63]"
148,safe_loop,timeout,64,14,64,14,0,-51.101999630220234,-0.7984687442221912,-3.6501428307300166,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
149,prefix_sticky_wall,timeout,64,14,64,8,58,-52.607940554618835,-0.8219990711659193,-3.757710039615631,4.036627119241192,58,"[1, -1, -8, -58, -58]"
150,bfs,success,14,14,0,0,0,12.793653130531311,0.9138323664665222,0.9138323664665222,0.0,0,"[2, 0, 0, 0, 0]"
151,controlled_success,success,14,14,0,0,0,12.677105724811554,0.9055075517722538,0.9055075517722538,0.0,0,"[2, 0, 0, 0, 0]"
152,controlled_success,success,20,14,6,0,0,10.581902734935284,0.5290951367467642,0.7558501953525203,0.31277534741935165,4,"[2, 0, -6, 0, -4]"
153,random_avoid_goal,timeout,64,14,64,14,24,-57.24692986905575,-0.8944832792039961,-4.089066419218268,4.26924432832522,63,"[1, -1, -14, -24, -63]"
154,safe_loop,timeout,64,14,64,14,0,-52.48887252062559,-0.8201386331347749,-3.7492051800446853,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
155,prefix_sticky_wall,timeout,64,14,64,6,44,-41.0423370115459,-0.6412865158054046,-2.9315955008247068,3.8160345631768537,52,"[1, -1, -6, -44, -52]"
156,bfs,success,14,14,0,0,0,12.665710806846619,0.9046936290604728,0.9046936290604728,0.0,0,"[2, 0, 0, 0, 0]"
157,controlled_success,success,14,14,0,0,0,11.868354111909866,0.8477395794221333,0.8477395794221333,0.0,0,"[2, 0, 0, 0, 0]"
158,controlled_success,success,30,14,16,0,0,4.984446994960308,0.1661482331653436,0.3560319282114506,0.5831792925852747,8,"[2, 0, -16, 0, -8]"
159,random_avoid_goal,timeout,64,14,64,13,27,-54.11988688260317,-0.8456232325406745,-3.8657062059002265,4.224964336551511,63,"[1, -1, -13, -27, -63]"
160,safe_loop,timeout,64,14,64,14,0,-52.18344257492572,-0.8153662902332144,-3.727388755351837,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
161,prefix_sticky_wall,timeout,64,14,64,8,54,-48.943034648895264,-0.7647349163889885,-3.4959310463496616,4.011400329966199,54,"[1, -1, -8, -54, -54]"
162,bfs,success,14,14,0,0,0,12.184841811656952,0.8703458436897823,0.8703458436897823,0.0,0,"[2, 0, 0, 0, 0]"
163,controlled_success,success,14,14,0,0,0,12.421188652515411,0.8872277608939579,0.8872277608939579,0.0,0,"[2, 0, 0, 0, 0]"
164,controlled_success,success,24,14,10,0,0,5.788320723921061,0.24118003016337752,0.4134514802800758,0.4631792925852747,8,"[2, 0, -10, 0, -8]"
165,random_avoid_goal,timeout,64,14,64,14,26,-61.31201012432575,-0.9580001581925899,-4.379429294594696,4.287680816403637,63,"[1, -1, -14, -26, -63]"
166,safe_loop,timeout,64,14,64,14,0,-53.007267974317074,-0.8282385620987043,-3.786233426736934,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
167,prefix_sticky_wall,timeout,64,14,64,8,58,-52.628250896930695,-0.8223164202645421,-3.7591607783521925,4.036627119241192,58,"[1, -1, -8, -58, -58]"
168,bfs,success,20,20,0,0,0,12.947544515132904,0.6473772257566452,0.6473772257566452,0.0,0,"[2, 0, 0, 0, 0]"
169,controlled_success,success,24,20,4,0,0,12.752980172634125,0.5313741738597552,0.6376490086317063,0.22249873720172825,2,"[2, 0, -4, 0, -2]"
170,controlled_success,success,42,20,22,0,0,6.833322748541832,0.16269816067956744,0.3416661374270916,0.8646669847428337,20,"[2, 0, -22, 0, -20]"
171,random_avoid_goal,timeout,64,20,64,19,23,-56.74710214138031,-0.8866734709590673,-2.8373551070690155,4.209465169880902,63,"[1, -1, -19, -23, -63]"
172,safe_loop,timeout,64,20,64,20,0,-54.850014828145504,-0.8570314816897735,-2.7425007414072753,2.4981429386478133,63,"[1, 0, -20, 0, -63]"
173,prefix_sticky_wall,timeout,64,20,64,12,54,-46.701080203056335,-0.7297043781727552,-2.3350540101528168,4.042129980132522,55,"[1, -1, -12, -54, -55]"
174,bfs,success,14,14,0,0,0,13.290956974029541,0.9493540695735386,0.9493540695735386,0.0,0,"[2, 0, 0, 0, 0]"
175,controlled_success,success,16,14,2,0,0,13.442151844501495,0.8401344902813435,0.9601537031786782,0.12302382310796892,1,"[2, 0, -2, 0, -1]"
176,controlled_success,success,30,14,16,0,0,10.887459382414818,0.3629153127471606,0.777675670172487,0.6361011615581653,13,"[2, 0, -16, 0, -13]"
